loyalty_member_id,email,first_name,last_name,phone,tier,points,join_date,email_optin
LM-16258,alfred.mcknight.024152@example.com,Alfred,Mcknight,N/A,Bronze,13956,21-Jan-2025,true
LM-16259,gabrielle.lloyd.024155@example.com,Gabrielle,Lloyd,+14856158805,Silver,44534,04-Nov-2023,true
LM-16260,susan.church.024156@example.com,Susan,Church,(492) 628-8836,Silver,33315,19-Aug-2023,true
LM-16261,,Magdalena,Howell,527-693-8991,Bronze,18391,24-Jul-2025,true
LM-16262,andrea.west.024162@example.com,Andrea,West,n/a,Bronze,179,20-Jul-2023,true
LM-16263,m.ferreira.024163@example.com,Mariano,Ferreira,+15417199053,Bronze,10936,31-Mar-2023,false
LM-16264,amador.segovia.024165@example.com,Amador,Segovia,555-745-9115,Silver,46988,03-Jan-2024,true
LM-16265,lucas.foster.024166@example.com,Lucas,Foster,5627589146,Silver,31565,27-Mar-2024,true
LM-16266,tracey.roque.024168@example.com,Tracey,Roque,(576) 784-9208,Gold,63191,14-Jun-2025,true
LM-16267,ignacio.spears.024170@example.com,Ignacio,Spears,5908109270,Platinum,103801,22-Jun-2025,true
LM-16268,george.garica.024172@example.com,George,Garica,(604) 836-9332,Bronze,14335,05-Sep-2024,true
LM-16269,conchita.navarro.024173@example.com,Conchita,Navarro,611-849-9363,Bronze,12898,16-Mar-2023,true
LM-16270,walla.lindsay.024174@example.com,Lindsay,Walla,6188629394,Bronze,14313,30-Mar-2025,true
LM-16271,natalie.delatorre.024175@example.com,Natalie,de la Torre,+16258759425,Silver,29879,08-Sep-2024,true
LM-16272,minerva.house.024177@example.com,Minerva,House,639-901-9487,Silver,36574,31-May-2024,true
LM-16273,selena.ramos.024178@example.com,Selena,Ramos,6469149518,Gold,69174,10-Jan-2023,true
LM-16274,marcela.chaudhuri.024179@example.com,Marcela,Chaudhuri,+16539279549,Gold,52099,06-Oct-2024,true
LM-16275,daniel.green.024180@example.com,Daniel,Green,(660) 940-9580,Platinum,109381,22-Mar-2023,true
LM-16276,mitchell.carre.024181@example.com,Mitchell,Carre,667-953-9611,Bronze,7882,03-Jun-2024,true
LM-16277,charlotte.acosta.024185@example.com,Charlotte,Acosta,695-205-9735,Silver,25621,29-Jun-2024,true
LM-16278,daviluiz.clements.024187@example.com,Davi Luiz,Clements,n/a,Silver,26886,31-Jul-2023,true
LM-16279,citlali.mcdonald.024188@example.com,Citlali,Mcdonald,(716) 244-9828,Gold,58716,23-Mar-2024,true
LM-16280,antonio.mejia.024189@example.com,Antonio,Mejia,723-257-9859,Gold,63204,01-Mar-2023,true
LM-16281,,Charles,Manning,7302709890,Platinum,102184,06-Sep-2024,true
LM-16282,nadia.bradshaw.024191@example.com,Nadia,Bradshaw,+17372839921,Bronze,13944,14-Aug-2022,false
LM-16283,todd.king.024192@example.com,Todd,King,(744) 296-9952,Bronze,3282,13-Feb-2023,true
LM-16284,enzogabriel.arnold.024193@example.com,Enzo Gabriel,Arnold,751-309-9983,Bronze,10177,20-Jan-2024,true
LM-16285,joe.mckinney.024194@example.com,Joe,Mckinney,7583220014,Bronze,10824,19-Feb-2023,true
LM-16286,melanie.watson.024195@example.com,Melanie,Watson,+17653350045,Silver,45540,07-Nov-2024,true
LM-16287,jacob.grant.024196@example.com,Jacob,Grant,(772) 348-0076,Silver,44310,05-Feb-2025,true
LM-16288,frederick.lam.024197@example.com,Frederick,Lam,779-361-0107,Silver,25817,17-Jul-2025,false
LM-16289,toni.andrews.024199@example.com,Toni,Andrews,+17933870169,Gold,52222,16-May-2023,true
LM-16290,douglas.borges.024200@example.com,Douglas,Borges,(800) 400-0200,Platinum,82633,14-Oct-2024,true
LM-16291,beverly.portillo.024201@example.com,Beverly,Portillo,807-413-0231,Bronze,1657,10-Jun-2025,false
LM-16292,sean.roy.024202@example.com,Sean,Roy,8144260262,Bronze,14645,19-Jul-2025,true
LM-16293,marcus.brunet.024203@example.com,Marcus,Brunet,+18214390293,Bronze,19284,04-Feb-2024,false
LM-16294,allen.harvey.024207@example.com,Allen,Harvey,+18494910417,Silver,29073,27-Nov-2022,true
LM-16295,sherry.brito.024210@example.com,Sherry,Brito,8705300510,Platinum,76287,28-Jun-2024,true
LM-16296,jake.cuellar.024211@example.com,Jake,Cuellar,+18775430541,Bronze,24543,13-Jul-2023,true
LM-16297,clifford.garrjson.024212@example.com,Clifford,Garrison,n/a,Bronze,21466,22-Jul-2025,true
LM-16298,ellen.sierra.024213@example.com,Ellen,Sierra,891-569-0603,Bronze,8607,20-Oct-2022,true
LM-16299,calvin.anguiano.024215@example.com,Calvin,Anguiano,+19055950665,Silver,32731,30-Mar-2025,true
LM-16300,madeline.medrano.024216@example.com,Madeline,Medrano,(912) 608-0696,Silver,42821,15-Nov-2024,true
LM-16301,,Adrian,Rogers,n/a,Silver,43089,19-Sep-2024,true
LM-16302,donna.sethi.024218@example.com,Donna,Sethi,9266340758,Gold,52226,22-Feb-2025,true
LM-16303,seth.toro.024219@example.com,Seth,Toro,+19336470789,Gold,73425,11-Jun-2025,true
LM-16304,altamirano.larry.024220@example.com,Larry,Altamirano,(940) 660-0820,Platinum,111891,07-Oct-2023,true
LM-16305,karina.goda.024221@example.com,Karina,Goda,947-673-0851,Bronze,24814,22-Sep-2022,true
LM-16306,donald.irizarry.024222@example.com,Donald,Irizarry,9546860882,Bronze,22935,13-Jul-2025,true
LM-16307,alexandria.pratt.024224@example.com,Alexandria,Pratt,(968) 712-0944,Bronze,20679,19-Jan-2025,true
LM-16308,raquel.harrison.024227@example.com,Raquel,Harrison,+19897511037,Silver,43814,05-Aug-2024,false
LM-16309,emanuella.luna.024228@example.com,Emanuella,Luna,,Gold,50099,10-Nov-2024,true
LM-16310,teresa.carter.024229@example.com,Teresa,Carter,203-777-1099,Gold,60323,01-Nov-2023,true
LM-16311,alex.hamilton.024231@example.com,Alex,Hamilton,+12178031161,Bronze,21879,14-Sep-2022,true
LM-16312,newman.angela.024233@example.com,Angela,Newman,231-829-1223,Bronze,2155,07-Oct-2024,true
LM-16313,rodrigo.schmidt.024234@example.com,Rodrigo,Schmidt,2388421254,Bronze,10376,06-Sep-2024,true
LM-16314,mary.sexton.024235@example.com,Mary,Sexton,+12458551285,Silver,30640,21-Jan-2025,true
LM-16315,deborah.long.024237@example.com,Deborah,Long,259-881-1347,Silver,33372,17-Nov-2023,true
LM-16316,rodney.levy.024238@example.com,Rodney,Levy,2668941378,Gold,70006,06-Sep-2023,true
LM-16317,gabriel.pelayo.024239@example.com,Gabriel,Pelayo,+12739071409,Gold,69950,09-Jan-2025,false
LM-16318,anthony.carranza.024240@personal.example.com,Anthony,Carranza,N/A,Platinum,107888,07-Jul-2024,true
LM-16319,lorenzo.welch.024241@example.com,Lorenzo,Welch,287-933-1471,Bronze,1241,23-Jan-2025,true
LM-16320,mirella.barros.024242@example.com,Mirella,Barros,n/a,Bronze,19321,21-Dec-2023,true
LM-16321,,Fabiola,Lin,+13019591533,Bronze,9752,25-Jun-2025,true
LM-16322,alma.wagner.024244@example.com,Alma,Wagner,(308) 972-1564,Bronze,21187,06-Dec-2024,true
LM-16323,kimberly.mena.024245@example.com,Kimberly,Mena,315-985-1595,Silver,44593,22-Apr-2024,true
LM-16324,analuisa.williams.024246@example.com,Ana Luisa,Williams,3229981626,Silver,41282,04-Aug-2024,true
LM-16325,amanda.owens.024247@example.com,Amanda,Owens,+13292111657,Silver,37943,14-Dec-2022,true
LM-16326,natividad.huff.024248@example.com,Natividad,Huff,N/A,Gold,69860,23-Jun-2025,true
LM-16327,wilfrido.harris.024250@example.com,Wilfrido,Harris,3502501750,Platinum,107297,01-Jan-2023,false
LM-16328,sheila.whitehead.024251@example.com,Sheila,Whitehead,+13572631781,Bronze,20934,06-Aug-2024,true
LM-16329,christopher.krish.024252@example.com,Christopher,Krish,(364) 276-1812,Bronze,7329,10-Dec-2024,true
LM-16330,aaron.cazares.024253@example.com,Aaron,Cazares,371-289-1843,Bronze,21234,24-Jun-2025,true
LM-16331,kenneth.dacruz.024254@example.com,Kenneth,da Cruz,3783021874,Bronze,2133,16-Jul-2023,true
LM-16332,cynthia.baria.024257@example.com,Cynthia,Baria,399-341-1967,Silver,44343,27-Jul-2023,true
LM-16333,ravy.collins.024258@example.com,Ravy,Collins,4063541998,Gold,64385,14-Dec-2024,true
LM-16334,carlota.tucker.024263@example.com,Carlota,Tucker,N/A,Bronze,19758,22-Nov-2024,true
LM-16335,israel.savage.024264@example.com,Israel,Savage,n/a,Bronze,18236,01-Apr-2025,true
LM-16336,louis.rowe.024267@example.com,Louis,Rowe,+14694712277,Silver,28344,19-Nov-2023,true
LM-16337,valerie.greene.024268@example.com,Valerie,Greene,(476) 484-2308,Gold,63463,27-Aug-2022,true
LM-16338,kaitlyn.burnett.024269@example.com,Kaitlyn,Burnett,483-497-2339,Gold,62517,25-Sep-2022,false
LM-16339,benjamin.turner.024270@example.com,Benjamin,Turner,4905102370,Platinum,81525,28-Nov-2024,false
LM-16340,kirk.schneider.024272@example.com,Kirk,Schneider,(504) 536-2432,Bronze,7087,21-Sep-2022,true
LM-16341,,Michael,Sanders,511-549-2463,Bronze,15891,30-Jun-2023,true
LM-16342,robertson.ricardo.024274@example.com,Ricardo,Robertson,5185622494,Bronze,9393,28-Jun-2025,true
LM-16343,randy.ahuja.024277@example.com,Randy,Ahuja,539-601-2587,Silver,40725,31-May-2023,true
LM-16344,ronnie.bonneau.024278@example.com,Ronnie,Bonneau,5466142618,Gold,68711,21-Jan-2025,false
LM-16345,ricky.orosco.024279@example.com,Ricky,Orosco,+15536272649,Gold,58721,07-Dec-2024,true
LM-16346,damon.torres.024282@example.com,Damon,Torres,5746662742,Bronze,5708,04-Aug-2022,true
LM-16347,dakota.bonnin.024283@example.com,Dakota,Bonnin,+15816792773,Bronze,24975,02-Jan-2023,true
LM-16348,maureen.jasso.024284@example.com,Maureen,Jasso,(588) 692-2804,Bronze,10561,06-Oct-2023,true
LM-16349,tony.gray.024285@example.com,Tony,Gray,595-705-2835,Silver,39316,23-Dec-2022,true
LM-16350,derrick.amador.024287@example.com,Derrick,Amador,+16097312897,Silver,31911,08-Oct-2022,true
LM-16351,corey.adams.024288@example.com,Corey,Adams,(616) 744-2928,Gold,74148,28-Feb-2024,true
LM-16352,lorraine.munoz.024289@example.com,Lorraine,Munoz,N/A,Gold,72573,19-Jun-2023,true
LM-16353,jack.bousquet.024290@example.com,Jack,Bousquet,,Platinum,108776,27-Jul-2025,true
LM-16354,carrie.nolan.024291@example.com,Carrie,Nolan,+16377833021,Bronze,21945,15-Mar-2024,true
LM-16355,edwin.gulati.024292@example.com,Edwin,Gulati,(644) 796-3052,Bronze,19365,26-Aug-2023,true
LM-16356,courtney.sosa.024293@example.com,Courtney,Sosa,651-809-3083,Bronze,19500,04-Oct-2023,true
LM-16357,jermaine.rice.024294@example.com,Jermaine,Rice,6588223114,Bronze,9473,27-May-2025,true
LM-16358,samantha.poulain.024295@example.com,Samantha,Poulain,+16658353145,Silver,44099,09-Nov-2024,true
LM-16359,esperanza.valencia.024297@example.com,Esperanza,Valencia,,Silver,28733,06-Jul-2025,true
LM-16360,micaela.leonard.024298@example.com,Micaela,Leonard,6868743238,Gold,70006,10-Mar-2025,true
LM-16361,,Thomas,Meadows,n/a,Platinum,75960,02-Feb-2023,false
LM-16362,bertrand.sharp.024302@example.com,Bertrand,Sharp,7149263362,Bronze,23314,14-Oct-2024,false
LM-16363,upasna.lucas.024303@example.com,Upasna,Lucas,+17219393393,Bronze,8654,07-Mar-2023,false
LM-16364,rodolfo.hopkins.024306@example.com,Rodolfo,Hopkins,7429783486,Silver,46637,18-May-2025,true
LM-16365,luke.rodriguez.024307@example.com,Luke,Rodriguez,n/a,Silver,29573,09-Mar-2023,true
LM-16366,yvette.hughes.024309@example.com,Yvette,Hughes,763-217-3579,Gold,57023,03-Sep-2022,true
LM-16367,edhitha.joyce.024310@example.com,Edhitha,Joyce,7702303610,Platinum,105622,03-Jul-2023,true
LM-16368,blackwell.cristian.024313@example.com,Cristian,Blackwell,791-269-3703,Bronze,15097,05-Oct-2024,true
LM-16369,audrey.rivas.024316@example.com,Audrey,Rivas,(812) 308-3796,Silver,28463,31-Aug-2023,true
LM-16370,destiny.moraes.024317@example.com,Destiny,Moraes,819-321-3827,Silver,27917,07-May-2025,true
LM-16371,florencia.chakraborty.024318@example.com,Florencia,Chakraborty,8263343858,Gold,63459,01-Oct-2022,true
LM-16372,berta.olmos.024319@example.com,Berta,Olmos,+18333473889,Gold,51799,10-Mar-2023,true
LM-16373,juliana.saxena.024321@example.com,Juliana,Saxena,847-373-3951,Bronze,21651,26-Jul-2024,true
LM-16374,angel.seth.024323@example.com,Angel,Seth,+18613994013,Bronze,21602,10-Mar-2023,true
LM-16375,enzo.jordan.024324@example.com,Enzo,Jordan,(868) 412-4044,Bronze,898,04-Sep-2023,true
LM-16376,palomo.abigail.024326@example.com,Abigail,Palomo,8824384106,Silver,46641,16-Sep-2022,true
LM-16377,diana.legoff.024327@example.com,Diana,Le Goff,+18894514137,Silver,45570,08-Oct-2022,true
LM-16378,lisa.alejandro.024328@example.com,Lisa,Alejandro,(896) 464-4168,Gold,58503,26-Feb-2024,true
LM-16379,guillermina.hill.024329@example.com,Guillermina,Hill,903-477-4199,Gold,53115,29-Sep-2022,true
LM-16380,luis.bahena.024330@example.com,Luis,Bahena,9104904230,Platinum,110766,25-Jul-2024,true
LM-16381,,Reginald,Mallick,+19175034261,Bronze,2742,29-May-2025,true
LM-16382,dana.donovan.024332@example.com,Dana,Donovan,(924) 516-4292,Bronze,7707,05-Mar-2025,true
LM-16383,whitney.guardado.024334@example.com,Whitney,Guardado,9385424354,Bronze,22424,23-Jul-2025,true
LM-16384,ofelia.villareal.024335@example.com,Ofelia,Villareal,+19455554385,Silver,47997,21-Dec-2023,true
LM-16385,andrew.freitas.024336@example.com,Andrew,Freitas,(952) 568-4416,Silver,49606,11-Feb-2023,true
LM-16386,sandra.bailey.024340@example.com,Sandra,Bailey,(980) 620-4540,Platinum,114024,01-May-2023,true
LM-16387,brent.roberts.024342@example.com,Brent,Roberts,9946464602,Bronze,19159,19-Feb-2023,true
LM-16388,alan.carlson.024345@example.com,Alan,Carlson,215-685-4695,Silver,28668,04-Sep-2022,true
LM-16389,malik.kirk.024347@example.com,Malik,Kirk,+12297114757,Silver,39563,27-Jun-2023,true
LM-16390,dean.hooper.024348@example.com,Dean,Hooper,(236) 724-4788,Gold,50734,14-Mar-2023,true
LM-16391,anita.stanley.024350@example.com,Anita,Stanley,2507504850,Platinum,110225,13-Oct-2023,true
LM-16392,melissa.barnett.024351@example.com,Melissa,Barnett,+12577634881,Bronze,16503,12-Dec-2024,true
LM-16393,nathan.scott.024352@example.com,Nathan,Scott,(264) 776-4912,Bronze,20511,02-Apr-2024,true
LM-16394,jenna.quinn.024353@example.com,Jenna,Quinn,271-789-4943,Bronze,19256,02-Jul-2024,true
LM-16395,bridget.cardoso.024354@example.com,Bridget,Cardoso,2788024974,Bronze,9495,05-Mar-2024,true
LM-16396,francisco.castillo.024355@example.com,Francisco,Castillo,n/a,Silver,46675,21-Aug-2022,true
LM-16397,carl.ryan.024356@example.com,Carl,Ryan,(292) 828-5036,Silver,41653,16-Oct-2022,false
LM-16398,jamie.ocasio.024357@example.com,Jamie,Ocasio,299-841-5067,Silver,26000,20-May-2023,true
LM-16399,sheri.haro.024359@example.com,Sheri,Haro,+13138675129,Gold,67911,12-Oct-2022,false
LM-16400,sharon.dube.024361@example.com,Sharon,Dube,327-893-5191,Bronze,8520,05-Feb-2024,true
LM-16401,,Terri,Ruiz,3349065222,Bronze,9965,14-Feb-2025,false
LM-16402,jonathon.dacunha.024363@example.com,Jonathon,da Cunha,+13419195253,Bronze,17534,05-Oct-2024,false
LM-16403,alison.guillet.024364@example.com,Alison,Guillet,(348) 932-5284,Bronze,4529,27-May-2023,true
LM-16404,lance.orta.024365@example.com,Lance,Orta,355-945-5315,Silver,30266,12-Feb-2023,true
LM-16405,laurie.adkins.024366@example.com,Laurie,Adkins,3629585346,Silver,49832,06-Jan-2024,true
LM-16406,faith.higgins.024368@personal.example.com,Faith,Higgins,(376) 984-5408,Gold,64787,16-Jun-2024,true
LM-16407,brenda.pacheco.024370@example.com,Brenda,Pacheco,3902105470,Platinum,109206,17-Dec-2022,false
LM-16408,dulce.farrell.024371@example.com,Dulce,Farrell,+13972235501,Bronze,16814,21-Nov-2023,true
LM-16409,chelsea.carrasco.024372@example.com,Chelsea,Carrasco,(404) 236-5532,Bronze,24164,06-Mar-2025,true
LM-16410,maryse.yu.024373@example.com,Maryse,Yu,411-249-5563,Bronze,7639,27-Sep-2023,true
LM-16411,alonso.rodrigues.024375@example.com,Alonso,Rodrigues,+14252755625,Silver,39429,11-Dec-2022,true
LM-16412,ronald.bell.024377@example.com,Ronald,Bell,439-301-5687,Silver,37248,10-Jan-2023,true
LM-16413,diego.alvarez.024378@example.com,Diego,Alvarez,4463145718,Gold,64341,07-Aug-2024,false
LM-16414,pauline.lara.024379@example.com,Pauline,Lara,+14533275749,Gold,50377,01-Jan-2025,true
LM-16415,pietro.wilkerson.024380@example.com,Pietro,Wilkerson,n/a,Platinum,110330,11-Mar-2023,true
LM-16416,d.hurst.024381@example.com,Debra,Hurst,,Bronze,5654,26-Mar-2025,false
LM-16417,alfonso.richmond.024382@example.com,Alfonso,Richmond,4743665842,Bronze,2022,16-Jul-2025,true
LM-16418,jason.berry.024383@example.com,Jason,Berry,+14813795873,Bronze,841,24-Nov-2023,true
LM-16419,blanca.boyer.024384@example.com,Blanca,Boyer,(488) 392-5904,Bronze,8503,04-Dec-2022,true
LM-16420,gautam.maldonado.024385@example.com,Gautam,Maldonado,495-405-5935,Silver,42697,31-May-2025,true
LM-16421,,Maria Flor,Moses,5024185966,Silver,26534,28-Apr-2023,true
LM-16422,marcelle.gutierrez.024389@example.com,Marcelle,Gutierrez,523-457-6059,Gold,60492,16-Mar-2025,true
LM-16423,brooke.daniels.024390@example.com,Brooke,Daniels,5304706090,Platinum,106016,27-Jan-2025,true
LM-16424,odika.haynes.024391@example.com,Odika,Haynes,+15374836121,Bronze,21842,15-May-2024,true
LM-16425,thierry.deshpande.024394@example.com,Thierry,Deshpande,5585226214,Bronze,6190,30-Jan-2023,true
LM-16426,elizabeth.sangha.024395@example.com,Elizabeth,Sangha,+15655356245,Silver,37460,07-Dec-2022,true
LM-16427,sarah.lee.024397@example.com,Sarah,Lee,579-561-6307,Silver,27789,21-Sep-2022,true
LM-16428,itzel.blair.024398@example.com,Itzel,Blair,n/a,Gold,59815,13-May-2024,true
LM-16429,rosa.smith.024399@example.com,Rosa,Smith,+15935876369,Gold,69519,08-Jun-2024,false
LM-16430,panini.diaz.024400@example.com,Panini,Diaz,n/a,Platinum,101426,24-Aug-2024,true
LM-16431,robin.richard.024401@example.com,Robin,Richard,607-613-6431,Bronze,2998,30-Apr-2024,true
LM-16432,georgina.jhaveri.024402@example.com,Georgina,Jhaveri,6146266462,Bronze,21232,23-Mar-2023,true
LM-16433,lucky.colunga.024403@example.com,Lucky,Colunga,+16216396493,Bronze,21888,13-Feb-2025,true
LM-16434,steven.oliver.024404@personal.example.com,Steven,Oliver,(628) 652-6524,Bronze,2753,01-Sep-2023,false
LM-16435,camille.tran.024405@example.com,Camille,Tran,635-665-6555,Silver,30171,23-Jun-2025,true
LM-16436,odette.bowers.024406@example.com,Odette,Bowers,6426786586,Silver,41741,19-Nov-2022,true
LM-16437,joshua.rocha.024408@example.com,Joshua,Rocha,(656) 704-6648,Gold,72096,07-Feb-2023,true
LM-16438,juan.lozano.024409@example.com,Juan,Lozano,663-717-6679,Gold,69347,09-Apr-2025,true
LM-16439,crystal.patla.024411@example.com,Crystal,Patla,+16777436741,Bronze,5418,10-Jun-2023,true
LM-16440,walter.iglesias.024412@example.com,Walter,Iglesias,(684) 756-6772,Bronze,19657,08-Feb-2025,false
LM-16441,,Kayla,Georges,691-769-6803,Bronze,21968,14-Sep-2023,true
LM-16442,shannon.melgar.024415@example.com,Shannon,Melgar,+17057956865,Silver,43339,10-Mar-2024,true
LM-16443,billy.evans.024417@example.com,Billy,Evans,n/a,Silver,29929,19-Dec-2023,true
LM-16444,william.mcintosh.024418@example.com,William,Mcintosh,7268346958,Gold,65183,11-Jan-2023,true
LM-16445,ryan.petersen.024420@example.com,Ryan,Petersen,(740) 860-7020,Platinum,100696,01-Jul-2024,true
LM-16446,curtis.fleming.024424@example.com,Curtis,Fleming,(768) 912-7144,Bronze,21777,29-Nov-2023,false
LM-16447,clinton.underwood.024427@example.com,Clinton,Underwood,+17899517237,Silver,33753,11-Apr-2024,true
LM-16448,norman.barnes.024428@example.com,Norman,Barnes,(796) 964-7268,Gold,51413,11-Oct-2022,true
LM-16449,catherine.floyd.024429@example.com,Catherine,Floyd,803-977-7299,Gold,69295,11-Sep-2022,true
LM-16450,raymond.meyers.024430@example.com,Raymond,Meyers,8109907330,Platinum,98241,11-Aug-2024,true
LM-16451,dawn.velasquez.024431@example.com,Dawn,Velasquez,+18172037361,Bronze,7514,20-Mar-2024,true
LM-16452,brittney.laureano.024432@example.com,Brittney,Laureano,(824) 216-7392,Bronze,23376,03-Oct-2022,true
LM-16453,dustin.lawrence.024433@example.com,Dustin,Lawrence,831-229-7423,Bronze,3863,09-Jun-2023,true
LM-16454,jaime.doyle.024434@example.com,Jaime,Doyle,8382427454,Bronze,8475,16-Jul-2025,true
LM-16455,kristen.toledo.024435@example.com,Kristen,Toledo,+18452557485,Silver,27897,21-Sep-2023,true
LM-16456,eileen.zamora.024437@example.com,Eileen,Zamora,,Silver,38877,21-Dec-2023,true
LM-16457,penny.almanza.024438@example.com,Penny,Almanza,8662947578,Gold,53686,17-Jan-2025,true
LM-16458,rhonda.cherry.024439@example.com,Rhonda,Cherry,+18733077609,Gold,61619,19-Mar-2025,true
LM-16459,jade.fowler.024440@example.com,Jade,Fowler,(880) 320-7640,Platinum,102993,06-Jan-2024,true
LM-16460,humberto.mojica.024441@example.com,Humberto,Mojica,887-333-7671,Bronze,1442,10-Feb-2024,true
LM-16461,,J.,da Rocha,8943467702,Bronze,16199,16-Apr-2024,false
